Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
327,16666805,Kaggs,"2026-08-22 10:54:26",2193.4,2,ayush21042004
328,16689154,CrossEngineered,"2026-08-15 16:49:44",2193.0,2,"danyalsahin1,gkenurk"
329,16702975,RicardoLópez,"2026-08-23 05:28:29",2192.2,2,richi2489
330,16757123,"Sripad Modali","2026-08-23 10:12:35",2191.4,2,sripadmodali
331,16724584,"Jinx JK","2026-08-18 09:08:26",2190.7,2,jinxjk
332,16701051,"Komi ShouKo","2026-08-23 06:47:53",2188.9,2,asdwswdxd
333,16697395,darktetradgod,"2026-08-22 18:26:00",2188.6,2,darktetradgod
334,16730247,DOM-VASCONCELOS,"2026-08-22 21:18:40",2188.3,2,domcreator
335,16653260,"Kadouci Abdelhak","2026-08-19 11:08:11",2187.8,2,kadouciabdelhak
336,16726559,william,"2026-08-22 00:07:50",2187.1,2,hiricodev
337,16665927,"bhavya shah","2026-08-17 11:06:22",2186.5,2,bhavyashah007
338,16750457,"Adrian Ricardo da Silva","2026-08-23 16:42:47",2186.3,2,adrianricardodasilva
339,16714498,Zubekanov,"2026-08-18 01:14:49",2186.0,2,zubekanov
340,16693663,"YoungCheol Son","2026-08-23 00:10:11",2185.3,2,sonyc5720
341,16711608,"Thomas Greissler","2026-08-16 09:59:31",2183.6,2,thomasg22202020
342,16753618,mushichou4,"2026-08-22 10:20:51",2183.3,2,mushichou4
343,16681369,GanadorPlusUltra,"2026-08-22 04:58:02",2180.5,2,ganadorplusultra
344,16746317,xingyun_byto,"2026-08-23 13:32:48",2180.3,2,xingyunbyto
345,16660488,tehyoni,"2026-08-14 02:50:55",2179.4,2,"gooberdambi,sidcat,suaeng,tehyoni"
346,16745312,"Alexie Huynh","2026-08-22 08:27:27",2177.0,1,alexiehuynh
347,16692725,"Zhen Li","2026-08-13 13:06:54",2176.7,2,zhenlisak
348,16629033,"Igor V","2026-08-22 12:08:08",2175.3,2,rostigor
349,16740464,"Jorrawar Grewal","2026-08-21 05:30:14",2175.1,2,jorrawargrewal
350,16655383,MtN,"2026-08-23 17:41:48",2174.0,2,mariotrsn
351,16672709,"RS Turley","2026-08-20 14:52:13",2173.8,2,rturley
352,16730357,"t fuku","2026-08-23 13:24:34",2172.2,2,"jjinho,ttyn4519"
353,16717536,c0nrad,"2026-08-21 16:13:38",2171.9,2,stuartlarsen
354,16716475,"dong & shen","2026-08-22 13:41:45",2171.6,2,"dongcookies,muyouqian4"
355,16742369,"Ömer Faruk Yüce","2026-08-22 08:07:17",2170.9,2,merfarukyce
356,16731776,ASH,"2026-08-22 19:31:09",2169.6,2,pentannnn
357,16729906,"Krzysztof Madziar","2026-08-23 00:00:27",2169.0,2,krzysztofmadziar
358,16730142,static,"2026-08-23 13:15:09",2168.8,2,huangshunhao
359,16749576,heralces,"2026-08-23 09:04:01",2167.2,2,heralces
360,16728067,"Chenzhao Li","2026-08-18 08:04:21",2164.8,2,heartquest
361,16713540,Anruan,"2026-08-23 14:40:25",2160.3,2,xiaowanshen
362,16707986,Pones_kaggle,"2026-08-15 02:45:12",2158.6,2,pyd966
363,16731270,"Arthurs Torres24","2026-08-22 16:11:05",2157.9,2,arthurstorres24
364,16676336,lemon13418,"2026-08-18 07:34:03",2157.2,2,lemon13418
365,16676762,"Tomas Escobar Rivera","2026-08-14 21:23:50",2156.9,2,tomasescobarrivera
366,16738193,haideptry,"2026-08-23 10:02:26",2156.6,2,haideptry
367,16684954,"Suneeth reddy","2026-08-23 17:26:47",2156.3,2,suneethreddy
368,16659081,"JALKARNA GAUTAM","2026-08-23 12:52:06",2156.1,2,jalkarnagautam
369,16730612,Blurry,"2026-08-23 07:06:20",2155.9,2,linkinpony
370,16693549,別班,"2026-08-15 06:47:38",2155.6,2,"kusurizuke,pepushi,tomokiaki"
371,16662121,One-For-All,"2026-08-23 15:17:05",2155.2,2,indarkarhana
372,16664111,"John Park","2026-08-23 15:23:01",2153.9,2,sigint
373,16662684,"Harshini Reddy","2026-08-22 15:17:09",2152.0,2,luffyh04
374,16717572,kiyomiya-k,"2026-08-20 15:31:53",2151.7,2,kiyomiyak
375,16723528,"Singaraj B","2026-08-21 21:10:48",2151.1,2,singarajb
376,16740399,"Lynn Pigott","2026-08-23 07:08:59",2151.1,2,lynnpigott
377,16740392,"Amey Thakur","2026-08-23 13:51:15",2150.4,2,ameythakur20
378,16726287,BBaRRel.,"2026-08-22 08:29:00",2149.7,2,yujinkk0609
379,16728071,AI是我的豆包,"2026-08-23 15:53:35",2149.5,2,"blht2026,wocenmma"
380,16732714,Mforg,"2026-08-18 18:04:01",2146.3,2,mforg74911
381,16742139,ALLAI,"2026-08-22 15:38:05",2143.9,2,glorysing
382,16633507,"Ivan Vorfolomeev","2026-08-20 12:54:05",2142.6,2,ivanvorfolomeev
383,16709203,Ayush_Patel,"2026-08-23 17:16:19",2142.4,2,ayushpatel1305
384,16661118,"Sirui Zeng","2026-08-22 02:08:00",2142.0,2,siruizeng
385,16741500,weichy7,"2026-08-23 10:11:59",2141.9,2,weichy7
386,16623458,datnt114,"2026-08-22 16:20:57",2140.8,2,kingkong153
387,16741932,"Michael Chen","2026-08-20 07:36:23",2140.6,2,fuqiangchen
388,16743836,"Auto Fermers","2026-08-23 15:54:36",2140.3,2,"artemboltaev,dmitriigluzdov"
389,16672456,hangglider5,"2026-08-23 13:36:19",2138.6,2,hangglider5
390,16630752,motemen,"2026-08-21 15:34:49",2137.7,2,motemen
391,16732792,amaotone,"2026-08-20 14:27:36",2135.8,2,amaotone
392,16655500,"Zhao Liying","2026-08-16 02:50:53",2135.6,2,yeohzhonghanervin
393,16756764,"Alperen Aydın","2026-08-23 10:48:58",2135.1,2,alperen5252525
394,16671504,Agentmaster,"2026-08-18 12:01:07",2133.0,2,"kinjaza,shawnno"
395,16731990,Karl0106,"2026-08-23 17:21:38",2131.7,2,karl0106
396,16680524,Nealdarkdarkdark,"2026-08-20 02:58:51",2131.5,2,wklyb1
397,16745351,ChrisXie,"2026-08-20 01:56:24",2126.8,2,chrisstan
398,16726889,stnick,"2026-08-21 20:49:54",2125.9,2,stnick
399,16655654,Cacinie,"2026-08-18 21:49:35",2124.8,2,cacinie
400,16729691,YinuoChen271,"2026-08-17 15:42:51",2122.8,2,yinuochen271
401,16658830,"Farhat Pachisa","2026-08-20 07:59:27",2122.7,2,farhatpachisa
402,16725441,lemon1219,"2026-08-21 15:37:35",2122.1,2,lemon1219
403,16748154,taiseiu,"2026-08-23 10:43:41",2120.5,2,taiseiu
404,16661768,"Lợi Trần Bảo","2026-08-23 11:28:46",2120.3,2,litrnbo
405,16655789,"wen chong yu","2026-08-13 07:57:23",2117.6,2,wenchongyu
406,16735341,Ryui68925,"2026-08-20 06:06:25",2116.5,2,ryui68925
407,16696099,moss,"2026-08-20 15:52:48",2116.1,2,kenyashimizu
408,16662883,OceanMix,"2026-08-23 00:06:00",2114.7,2,"cggonzalezsc,fierus,liesvyvalladares"
409,16742684,Inzilbêth,"2026-08-23 15:42:18",2113.0,2,inzilbth
410,16668227,Yusuraume,"2026-08-23 15:37:12",2111.8,2,sugitatomohiko
411,16665416,"zeyu lau","2026-08-23 02:07:22",2111.4,2,zeyulau
412,16691946,"Hassan Algizani","2026-08-13 20:20:09",2110.8,2,hassanalgizani
413,16682306,岸本湧士郎,"2026-08-14 07:58:52",2109.5,2,yushiro20021111
414,16678534,"Filip Strzałka","2026-08-22 09:39:19",2108.5,2,snufkin77
415,16697411,VynoDePal,"2026-08-23 04:57:32",2108.2,2,kvynodjo
416,16719262,sadjeen00,"2026-08-14 02:15:50",2108.1,1,sadjeen00
417,16675486,"SALAH ELDIN ELNABARAWY","2026-08-18 21:17:22",2106.9,2,salaheldinelnabarawy
418,16669191,"Mohammed Nomaan","2026-08-17 11:54:07",2105.9,2,nomaanz
419,16683936,Cyrus,"2026-08-23 15:19:18",2104.2,2,jamalsaeedi
420,16735232,"Johnson Chishimba","2026-08-23 14:55:37",2103.9,2,johnsonchishimba
421,16674684,next-best-agent,"2026-08-17 15:28:53",2103.1,2,"minhduy13ly,tdtu981"
422,16633100,"Emile Andrieu","2026-08-19 16:34:41",2102.4,2,emileandrieu
423,16706576,王一凡,"2026-08-20 02:24:40",2102.3,2,"liuziyang1016,mikakohinata68"
424,16689183,Hawksartelier,"2026-08-20 15:36:05",2101.2,2,satyapb2002
425,16639625,"Dr Chandrasen Pandey","2026-08-22 02:34:54",2101.0,2,devchandra
426,16748476,sam_the_rice_cake,"2026-08-23 12:47:12",2098.2,2,wliilamsam
427,16732446,"Nuri DUDAK","2026-08-23 15:47:35",2096.8,2,nuridudak
428,16754974,BurntPotato,"2026-08-23 17:56:20",2096.4,2,burntpotato
429,16668700,"Pranshu Ghori","2026-08-17 22:02:35",2096.2,2,pranshughori
430,16638375,"Tran H Hoang","2026-08-14 17:01:27",2096.1,2,tranhhoang
431,16733576,"Ojas Aklecha","2026-08-17 18:34:02",2095.8,2,ojasaklecha
432,16621163,john,"2026-08-16 14:06:25",2094.6,2,jaejohn
433,16684093,"fog flower","2026-08-23 16:11:35",2094.1,2,fogflower
434,16740892,"yuki matsumori","2026-08-23 16:50:20",2093.7,2,yukimatsumori
435,16679560,LEET,"2026-08-15 00:45:52",2093.5,2,soufianelasfar
436,16623451,Ueddy,"2026-08-22 17:16:29",2093.1,2,ku0807
437,16734699,PangMinShih,"2026-08-19 05:35:06",2092.9,2,shihbonbon
438,16634432,KARGI,"2026-08-23 15:55:14",2092.7,2,learningkin
439,16661667,"Wufang Hong","2026-08-22 00:46:34",2092.7,2,wufanghong
440,16693904,DeeperNet,"2026-08-23 14:23:09",2091.8,2,deepernet
441,16709214,"Ariel Suntasig","2026-08-17 19:46:09",2091.1,2,arielsuntasig2001
442,16731074,UmutUygurr,"2026-08-23 12:01:23",2090.7,2,umuttuygurr
443,16730320,Rosebuddychomp,"2026-08-23 13:13:51",2090.5,2,rishabhshetye
444,16621590,Yaroslav,"2026-08-22 16:16:38",2090.2,2,yaroslavrogoza
445,16732735,MMMMMMMMMMMM,"2026-08-19 15:59:37",2088.3,2,hyh273279
446,16641893,"Kashyapsinh gohil","2026-08-15 16:10:05",2088.2,2,kashyapsinhgohil
447,16690612,"Mina Gayid","2026-08-16 12:59:16",2088.0,2,minagayid
448,16665214,Epiphany_Thu,"2026-08-21 12:06:53",2087.8,2,epiphanythu
449,16709930,llRX,"2026-08-19 10:26:59",2087.5,2,"bankkobe,leojeel,ruikaihong"
450,16719536,"Mandy Lin","2026-08-14 03:18:29",2087.4,2,ydnamlin
451,16623400,Less,"2026-08-19 10:25:42",2086.8,2,jiaoyouzhang
452,16682494,Phi,"2026-08-22 16:11:45",2085.2,2,ajinomoto132
453,16686444,"Syakirin Pahimi","2026-08-15 08:24:35",2083.6,2,syakirinpahimi
454,16623990,senkin13,"2026-08-23 13:58:04",2081.5,2,senkin13
455,16685634,"Syed Asad Ali","2026-08-23 06:46:08",2081.1,2,syed3000
456,16696743,"wennan cao","2026-08-18 16:32:02",2080.6,2,wennancao
457,16660483,TIM,"2026-08-23 16:12:10",2080.1,2,daynoryamil
458,16661701,premjampuram,"2026-08-20 18:36:21",2079.1,2,"aasthasinha9,anji2705,premjampuram,sheetallodhi"
459,16736124,GIN,"2026-08-23 06:59:58",2077.7,2,runjinzhang
460,16707193,"radji kraim","2026-08-23 04:52:37",2077.5,2,radjikraim
461,16727998,hidsaito,"2026-08-22 09:54:46",2077.4,2,hidsaito
462,16731605,datatuu,"2026-08-23 16:28:16",2076.7,2,yaoguang516
463,16631460,Kosuke.T,"2026-08-22 16:06:53",2075.9,2,kosuke1992
464,16688893,CCG,"2026-08-23 17:05:51",2074.4,2,"hirokenn,nagomenk"
465,16733708,RyanHo,"2026-08-23 16:05:07",2071.7,2,ryanrx
466,16664836,"Adnan Zaman","2026-08-21 08:00:25",2071.7,2,adnanzamanniloy
467,16698930,MrKiwi,"2026-08-19 09:34:31",2071.3,2,mrkiwi
468,16739543,"Akshay #2","2026-08-22 20:11:29",2070.8,2,theakshay
469,16745419,elren,"2026-08-21 03:37:51",2069.0,2,elrensmin
470,16689601,"Prathmesh Adsod","2026-08-18 03:55:13",2067.3,2,prathmeshadsod
471,16662810,HarshitSama,"2026-08-16 12:54:17",2066.7,2,harshitsama
472,16715579,Uvais,"2026-08-22 13:28:56",2066.5,2,joshuaedwinjacobv24f
473,16726816,"Games Jadley","2026-08-22 17:04:05",2066.2,2,gamesjadley
474,16635504,"Datta Dhebe","2026-08-22 07:30:33",2065.7,2,dattadhebe
475,16621500,"Reinforcement Larping","2026-08-21 10:15:50",2063.4,2,egortkachenko
476,16622422,ss,"2026-08-23 14:40:51",2062.2,2,forest2026
477,16667242,"Gleb Tumanov","2026-08-23 16:20:21",2060.4,2,crachton
478,16697767,"Teddy Tennant","2026-08-23 15:34:33",2059.3,2,thtennant
479,16655129,"Morylov Yehor","2026-08-23 07:39:15",2059.2,2,morylov
480,16726281,rperez04,"2026-08-22 23:15:13",2059.2,2,rperez04
481,16658732,Olympus,"2026-08-23 00:02:23",2058.4,2,jiseungwoo
482,16759578,Randy,"2026-08-22 16:49:16",2057.4,2,rvndyerwin
483,16702547,Dean0016,"2026-08-13 17:56:10",2056.4,2,dean0016
484,16674102,没落者,"2026-08-22 03:04:45",2055.0,2,needless090
485,16623488,"Kevin E R MILLE","2026-08-23 15:56:28",2054.8,2,kevinermille
486,16730065,Blu3s,"2026-08-22 22:06:48",2054.4,2,atteincueo
487,16724114,"Yizhe Wong","2026-08-15 12:20:32",2054.1,1,yizhewong
488,16715495,Yashi003,"2026-08-14 10:43:41",2051.1,2,yashi003
489,16737041,presucc,"2026-08-23 07:49:20",2049.9,2,presucc
490,16729640,"Наталья Скляр","2026-08-21 18:11:07",2049.5,2,natsklyar
491,16672003,carlscamt,"2026-08-14 17:19:42",2049.1,2,carlscamt
492,16759699,"Mason Cao","2026-08-22 17:47:14",2048.5,1,mzcao7
493,16714902,HunterBlue,"2026-08-13 18:54:47",2047.9,2,marianacodebase
494,16654076,"Son Pham","2026-08-22 18:32:36",2047.2,2,sonphamorg
495,16653982,"Arul Prasad S P","2026-08-20 20:15:37",2046.3,2,arulprasadsp
496,16684202,Ignat,"2026-08-23 12:25:36",2046.3,2,ignatgotin
497,16685950,"What Does the Goose Say?","2026-08-23 15:10:54",2046.3,2,alturutin
498,16709950,"Ryan Myers","2026-08-23 17:57:55",2046.0,2,ryanmyers03
499,16670297,"Gebreab K. Zewdie","2026-08-21 21:35:06",2045.8,2,gzewdie
500,16622934,"Ümit Anık","2026-08-21 04:46:16",2044.5,2,mitank
501,16674878,KirillKlem,"2026-08-13 17:41:24",2044.4,2,kirillklem
502,16718033,TheMightiestMan,"2026-08-23 17:54:22",2044.1,2,themightiestman
503,16658665,ChandramouliNagasundaram,"2026-08-20 14:17:29",2043.8,2,mouliindian
504,16687363,"elegantangel (628700)","2026-08-14 17:35:55",2043.6,2,elegantangel
505,16705139,gogogo,"2026-08-20 01:12:30",2043.4,2,huzech
506,16730881,hank0123,"2026-08-22 14:33:32",2043.3,2,hank0123
507,16715319,ocha_heaven,"2026-08-19 13:10:14",2041.7,2,ochaheaven
508,16755705,"Semyon Epanov","2026-08-23 03:54:05",2041.6,2,semyonepanov
509,16716533,wiffany,"2026-08-23 11:05:00",2040.8,2,wiffany
510,16688642,"Natalia Mawyin","2026-08-15 16:54:04",2040.2,2,nmawyin
511,16674949,"Lev Neganov","2026-08-22 21:53:22",2040.2,2,levoel
512,16624934,"Haramball forever!","2026-08-22 09:07:53",2039.8,2,envyy23120093
513,16660233,ko9ma,"2026-08-18 00:00:17",2038.1,2,kohojung
514,16651088,ych~sun,"2026-08-21 11:38:29",2037.3,2,ychsun
515,16672241,dupakdungking,"2026-08-23 05:18:42",2037.2,2,primarizki
516,16624484,"Tomoki Hirose","2026-08-20 23:59:02",2035.7,2,tomokihirose
517,16694016,"Prajwal M","2026-08-23 11:25:15",2035.0,2,estrick
518,16673870,"Yuxiao Wang","2026-08-15 15:12:14",2034.7,2,yuxiaowangx
519,16743016,"MD Zeeshan","2026-08-20 18:13:32",2033.9,2,makrovh
520,16621585,"Rokaiya Somapti","2026-08-15 02:45:00",2033.7,2,rokaiyasomapti
521,16675240,Leifson1337,"2026-08-18 18:01:30",2033.1,2,leifson1337
522,16670537,Silhouette,"2026-08-23 00:34:49",2032.2,2,jamessargsyan
523,16655379,Ikeda0516,"2026-08-22 07:59:29",2031.3,2,ikeda0516
524,16657941,"Nick Styles","2026-08-14 07:13:04",2031.0,2,styles
525,16623368,"Evgeniy Veselkov","2026-08-18 05:26:04",2030.7,2,evgeniyveselkov
526,16738745,"Anh Quân","2026-08-23 16:46:47",2030.5,2,qunanh
527,16651672,"Xiaolei Lian","2026-08-19 03:18:04",2029.5,2,xiaoleilian
528,16742159,mimi！,"2026-08-23 07:07:50",2029.5,2,"morongzhu,we111135"
529,16632021,istinetz,"2026-08-19 10:29:08",2029.0,2,istinetz
530,16737650,"wataru kawashima","2026-08-22 16:18:11",2028.6,2,watarukawashima
531,16701024,Selene,"2026-08-13 04:29:22",2028.5,2,ejlthomas
532,16676885,"Riva Kajangu","2026-08-21 23:00:52",2028.4,2,rivakajangu
533,16698884,VVVoyager,"2026-08-14 03:55:10",2027.5,2,"haoxuanshan,hengnui"
534,16654841,"ABHIRUP DAS","2026-08-18 16:52:45",2027.4,2,abhirupdas10
535,16682843,underline12311,"2026-08-23 11:49:02",2026.9,2,underline12311
536,16698294,"John Doe","2026-08-22 11:05:36",2026.3,2,johndoe90843
537,16747069,l'rug,"2026-08-22 22:07:34",2025.5,2,sdfsfsfsdf
538,16680172,TTANE,"2026-08-23 04:02:47",2025.3,2,otmaneelmahdaouy
539,16625060,"Subin An","2026-08-23 13:04:51",2025.0,2,subinium
540,16755203,TY0912,"2026-08-22 23:53:13",2023.7,2,samejimatink0
541,16643693,"Kerem çelik","2026-08-19 10:12:47",2023.7,2,keremelik
542,16672202,HealthStone,"2026-08-20 01:57:27",2022.7,2,healthstone
543,16644702,cracker_1_war,"2026-08-18 07:05:32",2022.5,2,cracker1war
544,16726994,bird,"2026-08-23 05:00:19",2022.5,2,whitebird
545,16732851,chenry2003,"2026-08-23 02:00:32",2022.2,2,chenry2003
546,16722319,"༺ANIS YT༻","2026-08-19 13:08:47",2022.2,2,anisyt
547,16682183,lihaha.36,"2026-08-22 11:26:19",2021.5,2,lihaha36
548,16659763,clarkzhang1031,"2026-08-13 12:27:10",2020.8,2,"clarkzhang1031,huafeihuang"
549,16666665,Team-Veraxion,"2026-08-22 20:24:06",2019.9,2,"anuragvelekat,ayushiitomar,faizmemon,hariharigandikota"
550,16716078,WENJIE_Wang,"2026-08-23 16:17:13",2019.6,2,"jenzenhuang,wafflebear,wenjiewangdev"
551,16708965,"Witold Dziurdz","2026-08-23 16:33:47",2019.5,2,witolddziurdz
552,16700068,"My Little Pony","2026-08-17 13:41:17",2019.5,1,"buxiangzaoqi66,juliezhang131,yaoyilv"
553,16672128,Cliffton,"2026-08-20 06:39:43",2018.9,2,rieltzx
554,16724801,Noir,"2026-08-23 09:56:47",2018.3,2,nuitnoir
555,16744837,JuliaGastellu,"2026-08-23 15:08:41",2015.7,2,juliagastellu
556,16723967,dk2lone,"2026-08-20 05:00:59",2014.2,2,dk2lone
557,16682195,celefefwefwe1,"2026-08-22 11:26:43",2014.1,2,celefefwefwe1
558,16664566,"Lormann ","2026-08-23 06:24:29",2013.5,2,lormann
559,16683435,CoorDi,"2026-08-21 03:19:22",2013.3,2,bxy0125
560,16728996,autowin,"2026-08-23 17:49:37",2011.7,2,atharvjairath
561,16756750,Charu,"2026-08-22 00:45:03",2011.4,2,charu13a
562,16708546,"Blue Rain","2026-08-19 14:53:46",2011.1,2,bluefeather386
563,16653311,"Stanislav Tsepa","2026-08-23 12:16:58",2011.0,2,mrtsepa
564,16637255,"Peter Parker","2026-08-23 13:13:48",2010.8,2,superallen001
565,16713543,"Rustam Bazarbayev","2026-08-22 18:13:52",2008.8,2,rustambazarbayev
566,16672033,"Mohan Prasath P","2026-08-21 10:08:16",2008.1,2,mohanprasath21
567,16756630,Shreyas_Dongre25,"2026-08-23 13:12:59",2007.8,2,shreyasdongre25
568,16743172,moonzfxs,"2026-08-22 06:02:05",2007.2,2,moonzfxs
569,16718956,hassan,"2026-08-23 10:25:49",2007.0,2,hasankhhan
570,16730688,zy,"2026-08-21 08:52:00",2006.8,2,justforwin
571,16716821,めめっち,"2026-08-22 13:28:00",2005.8,2,mechi22
572,16661073,PyJa,"2026-08-22 12:31:53",2005.3,2,pixiux
573,16738852,ZJUwlm,"2026-08-19 02:13:59",2004.4,2,zjuwlm
574,16656011,"Jiashun Tan","2026-08-20 07:30:50",2004.0,2,jiashuntan
575,16636536,tetsu2131,"2026-08-20 17:00:03",2003.9,2,tetsutani
576,16655477,"Nitesh Ranjan Singh","2026-08-23 14:30:57",2003.6,2,niteshranjansingh
577,16721070,LiuChen1350,"2026-08-21 00:01:02",2003.5,2,liuchen1350
578,16664132,kojingbo,"2026-08-22 19:11:23",2003.2,2,kojingbo
579,16728084,iwance,"2026-08-21 09:13:13",2002.9,2,iwance
580,16721947,groots,"2026-08-16 06:32:40",2002.7,2,muhammadismail433
581,16726461,mocatti,"2026-08-21 14:06:14",2001.1,2,mocatti
582,16717114,uninhibited-scholar,"2026-08-22 13:36:29",2000.7,2,uninhibitedscholar
583,16672530,GUGUGAGA,"2026-08-14 04:33:54",1998.9,2,"ruiyangzhang23,taoguo079"
584,16624571,"Baidalin Adilzhan [dsml.kz]","2026-08-21 15:17:55",1998.5,2,baidalinadilzhan
585,16622898,"sbol ball","2026-08-21 09:14:43",1998.4,2,"linearbasis,maksimkostritsya"
586,16750364,Tangruichen,"2026-08-23 16:29:01",1998.2,2,device666kunkun
587,16664379,N_Matsumoto24,"2026-08-23 15:39:24",1995.0,2,nmatsumoto24
588,16668430,"john inan","2026-08-17 18:44:07",1994.9,2,johninan
589,16656659,"James Y","2026-08-21 02:31:20",1994.8,2,redoctopusk
590,16622919,Waffle,"2026-08-22 15:55:31",1994.7,2,waffle3z
591,16731911,"liu bo","2026-08-23 13:14:43",1994.2,2,liuboo45586
592,16635663,"Pascal Pfeiffer","2026-08-19 06:21:19",1993.7,2,ilu000
593,16725081,ZhouYongqi,"2026-08-23 02:08:24",1991.8,2,xy0v0zhang
594,16742439,"Shangshang Zhang","2026-08-19 10:40:01",1989.0,2,msvzss
595,16683813,WangQrkkk,"2026-08-17 06:54:07",1988.9,2,wangqrkkk
596,16625856,takai380,"2026-08-19 06:05:54",1988.4,2,takai380
597,16722399,"Meta learners","2026-08-22 18:14:20",1988.0,2,aditya2909rb
598,16670384,"Gordeev Max","2026-08-18 12:19:54",1987.6,2,gordeevmax
599,16671150,Vextrovis,"2026-08-23 03:01:11",1987.6,2,rattanunt
600,16623371,MoZayed,"2026-08-22 19:02:16",1987.4,2,mohamedzayedahmed
601,16687294,"Madiyar Khamzanov","2026-08-23 10:56:16",1987.4,2,mkhamzanov
602,16632777,"Alexandrine Cakpo","2026-08-20 10:20:22",1987.1,2,alexandrinecakpo
603,16663445,"ali dzaki","2026-08-22 14:11:34",1986.0,2,alidzaki
604,16740420,Laplacenvmv,"2026-08-23 13:36:58",1984.3,2,laplacenvmv
605,16735253,银龙今天读博了吗？,"2026-08-23 13:34:13",1984.0,2,boyanyanbo
606,16667324,"Muhammed selim Bilic","2026-08-21 11:56:09",1983.3,2,muhammedselimbilic
607,16657623,Restart:),"2026-08-20 08:35:50",1983.1,2,wayne127
608,16699745,"Norbert Szolnoki","2026-08-18 11:39:55",1982.1,2,norbertszolnoki
609,16689748,cheesytoasts,"2026-08-21 17:22:32",1982.1,2,cheesinnn
610,16651833,"Hồ Khánh Duy","2026-08-14 17:52:23",1981.7,2,hkhnhduy
611,16727842,"Iadh Jarray","2026-08-17 13:45:11",1981.6,2,iadhjarray
612,16629873,UncleWKTK,"2026-08-23 06:19:04",1980.3,2,unclewktk
613,16660255,"Revanth Tambisetty","2026-08-23 11:55:50",1978.9,2,revanthtambisetty
614,16633341,Hak,"2026-08-17 22:23:09",1977.3,2,hakdevelopment
615,16666977,"Tagir Analyzes","2026-08-14 19:31:30",1976.2,2,tagirkhairutdinov
616,16757635,"Sridip Basu","2026-08-23 13:04:07",1975.6,2,sridipbasu
617,16698136,"David Estevez","2026-08-18 18:17:10",1975.6,2,destbreso
618,16713335,"Muhammad Imran","2026-08-21 05:42:23",1975.2,2,muhammadimranchitral
619,16655633,johnny,"2026-08-22 02:30:32",1973.8,2,jonykarki
620,16745949,"Miaohua Zhang","2026-08-23 10:49:14",1973.4,2,miaohuazhang
621,16707467,kay.liechtenstein,"2026-08-23 05:59:04",1972.6,2,kayliechtenstein
622,16693965,ra5anchor,"2026-08-22 19:36:55",1972.1,2,junmitsui
623,16701768,darasty,"2026-08-23 11:18:08",1971.1,2,darasty
624,16716566,"Junliang Ye","2026-08-20 13:20:46",1971.0,2,junliangye
625,16723379,Matteo123383iend,"2026-08-23 08:51:14",1969.3,2,matteo123383iend
626,16741672,张菠,"2026-08-23 14:26:43",1969.3,2,ysqdababa
627,16709246,"Tariku Mehdi","2026-08-23 13:50:52",1966.8,2,tarikumehdi
628,16740815,Remielle,"2026-08-23 10:00:24",1965.0,2,remielle
629,16672468,ComposeMage,"2026-08-23 16:32:34",1965.0,2,composemage
630,16698688,JeremiahMannings,"2026-08-22 10:50:44",1964.3,2,jmannings
631,16748933,Lixrixy,"2026-08-21 14:02:01",1963.9,2,lixrixy
632,16757621,Kurokawa,"2026-08-23 08:59:01",1962.7,2,hiroshikurokawa
633,16727191,"Alexander Kokshenin","2026-08-20 02:08:15",1962.3,2,kokshenin
634,16722120,nekoha,"2026-08-15 15:01:16",1960.2,2,nekoha
635,16725346,sokoranohimazin,"2026-08-18 19:39:07",1960.0,2,sokoranohimazin
636,16697139,Stocks152,"2026-08-23 15:00:19",1959.9,2,stocks152
637,16634172,"Mario Cicala","2026-08-23 15:53:11",1959.9,2,mariocicala
638,16740404,BarrelAged,"2026-08-23 02:03:33",1959.6,2,johnhosack
639,16704247,WeAreFarmers,"2026-08-23 18:00:10",1959.5,2,gbmorris1
640,16731836,"Theo Venturian","2026-08-21 07:30:36",1959.3,2,theodorraulventurian
641,16665700,张广麒,"2026-08-14 08:27:52",1958.8,2,zzggqq
642,16756477,Ender,"2026-08-23 16:56:02",1958.2,2,eamonnkashyap
643,16646679,tong00,"2026-08-17 12:02:11",1956.6,2,tong00
644,16662940,"The Coder Geek Squad Leader","2026-08-17 09:23:58",1954.6,2,soulemaneisissifou
645,16663748,Calmracer,"2026-08-23 13:29:29",1953.5,2,ethanhall123
646,16630418,butterchicken,"2026-08-22 11:13:10",1953.4,2,"ritanshuprasad,sriramlingavel01"
647,16635668,"Mirza Yasir Abdullah Baig","2026-08-21 14:13:17",1953.3,2,myab07
