episode,seat,team,score,opp_score,won,margin,hands_d5,hands_d10,hands_d15,hands_d20,hands_d25,hands_d30,quads_d5,quads_d10,quads_d15,quads_d20,quads_d25,quads_d30,money_d5,money_d10,money_d15,money_d20,money_d25,money_d30,tiles_WHEAT,tiles_CARROT,tiles_TOMATO,tiles_STRAWBERRY,tiles_MELON,peak_WHEAT,peak_CARROT,peak_TOMATO,peak_STRAWBERRY,peak_MELON,animals_GOOSE,animals_COW,animals_SHEEP,plant_total,first_melon_day,first_animal_day,quads_final,hands_final,act_total,act_move,act_pass,act_water,act_harvest,act_plant,act_care,act_feed,act_dig,act_fertilize,act_collect_fert,act_pickup,act_drop,act_place,act_build,move_share,pass_share,work_share,sold_WHEAT,sold_CARROT,sold_TOMATO,sold_STRAWBERRY,sold_MELON,sold_EGG,sold_MILK,sold_WOOL,sold_FERTILIZER,sold_total,sell_orders,buy_seed_orders,buy_product_orders
91244063,1,Nguyễn Phúc Gia Bảo,84623,69611,1,15012,10,11,11,11,11,11,1,1,1,1,1,1,124,4683,27605,43486,64695,84623,63,0,0,0,14,9,0,0,0,4,2,7,3,77,0,0,1,11,7960,3287,2621,327,353,77,294,294,8,51,306,306,12,12,12,0.4129,0.3293,0.2578,237,0,0,0,48,106,231,71,255,948,120,46,170
91244998,0,Harshith revuru,91729,92528,0,-799,9,12,12,12,12,12,2,3,3,3,3,3,266,219,9871,28677,66893,91729,31,0,0,38,9,14,0,0,38,6,0,7,7,78,0,0,3,12,8158,4972,1281,493,195,78,281,303,45,6,135,336,5,14,14,0.6095,0.157,0.2335,62,0,0,133,34,0,171,125,115,640,71,27,201
91244998,1,F4,92528,91729,1,799,7,10,11,11,11,0,1,2,3,3,3,3,237,9497,10225,31474,65587,92528,0,0,0,12,14,0,0,0,12,8,0,7,7,26,0,0,3,0,7038,4705,706,258,136,26,296,297,0,0,195,258,131,14,16,0.6685,0.1003,0.2312,120,0,0,46,84,0,147,159,183,739,154,23,64
91245897,0,Roberto Garcia,48803,57377,0,-8574,6,9,12,12,12,12,2,2,3,4,4,4,411,612,3614,11135,36627,48803,35,0,0,16,24,6,0,0,16,12,0,17,9,75,0,0,4,12,7237,3214,1919,523,382,75,224,318,27,72,239,172,0,46,26,0.4441,0.2652,0.2907,21,0,0,115,142,0,212,26,143,659,196,45,47
91245897,1,Harshith revuru,57377,48803,1,8574,7,12,12,12,12,12,1,3,3,3,3,3,421,203,11353,28522,39378,57377,50,0,0,33,9,16,0,0,33,9,0,7,7,92,0,0,3,12,7936,5084,747,465,249,92,334,327,31,18,137,417,7,14,14,0.6406,0.0941,0.2652,85,0,0,133,32,0,183,156,105,694,79,46,224
91246792,0,Ayush Roy,56995,55660,1,1335,6,12,13,13,13,13,1,3,4,4,4,4,717,5029,5118,16652,40909,56995,45,12,0,12,20,16,12,0,12,12,16,10,8,89,0,0,4,13,8000,4706,548,694,475,89,289,400,17,3,336,196,166,47,34,0.5883,0.0685,0.3433,234,36,0,50,120,214,168,49,333,1204,254,49,109
91246792,1,Harshith revuru,55660,56995,0,-1335,9,12,12,12,12,12,2,3,3,3,3,3,220,297,7095,22813,39624,55660,35,0,0,38,7,14,0,0,38,4,0,7,7,80,0,0,3,12,8163,5135,1175,485,181,80,287,302,43,6,121,314,6,14,14,0.6291,0.1439,0.227,57,0,0,133,27,0,173,107,101,598,69,29,194
91254768,0,Harshith revuru,44559,49543,0,-4984,9,12,13,13,13,13,2,3,4,4,4,4,254,316,1894,15492,26523,44559,35,0,0,42,12,14,0,0,42,10,0,10,9,89,0,0,4,13,8509,5314,1191,546,191,89,301,311,35,1,128,359,5,19,19,0.6245,0.14,0.2355,69,0,0,111,55,0,199,76,108,618,70,38,214
91254768,1,Gabriele Giacometti,49543,44559,1,4984,5,7,10,10,10,10,1,2,2,3,3,3,623,360,436,4958,35007,49543,58,0,0,41,43,42,0,0,41,37,0,7,7,142,13,0,3,10,4617,2498,413,533,169,142,212,222,61,42,216,54,22,20,13,0.541,0.0895,0.3695,288,0,0,96,135,0,115,94,138,866,114,221,54
91285083,0,Versilogic,39649,47243,0,-7594,7,7,11,11,11,11,2,2,3,3,3,3,1147,438,17962,24079,29820,39649,108,0,0,3,36,33,0,0,3,18,6,12,0,147,0,6,3,11,7086,2852,1689,1027,258,147,293,301,29,0,289,147,13,18,23,0.4025,0.2384,0.3592,184,0,0,12,216,193,173,0,275,1053,164,19,18
91285083,1,Harshith revuru,47243,39649,1,7594,7,12,12,12,12,12,1,3,3,3,3,3,368,459,9736,21589,31304,47243,45,0,0,36,9,17,0,0,36,9,0,5,7,90,0,0,3,12,7939,5054,856,487,264,90,298,291,32,18,143,372,8,12,14,0.6366,0.1078,0.2556,86,0,0,138,36,0,135,162,114,671,74,43,184
91299082,0,Harshith revuru,51589,40967,1,10622,9,12,12,12,12,12,2,3,3,3,3,3,272,426,7641,16999,34923,51589,41,0,0,40,9,14,0,0,40,6,0,7,3,90,0,0,3,12,8155,4910,1376,525,228,90,251,249,45,15,144,291,7,10,14,0.6021,0.1687,0.2292,59,0,0,159,40,0,179,85,119,641,72,32,164
91299082,1,Friaseus ,40967,51589,0,-10622,8,12,12,12,12,12,1,2,3,3,3,3,476,2031,6742,15085,29527,40967,16,10,0,78,12,14,9,0,34,9,0,8,4,116,0,0,3,12,7935,4582,261,729,230,116,273,273,64,5,265,1076,35,12,14,0.5774,0.0329,0.3897,242,22,0,106,53,0,197,104,256,980,175,34,248
91323460,0,Harshith revuru,59438,28048,1,31390,9,12,12,12,12,12,2,3,3,3,3,3,278,200,7028,21290,37621,59438,39,0,0,37,12,14,0,0,37,9,0,5,7,88,0,0,3,12,8159,4946,1351,517,204,88,277,277,50,13,133,268,9,12,14,0.6062,0.1656,0.2282,55,0,0,129,54,0,120,156,108,622,75,33,184
91323460,1,Ruben Maya,28048,59438,0,-31390,10,10,10,10,10,0,1,2,2,2,2,2,116,390,8898,14847,21719,28048,251,0,0,0,19,19,0,0,0,10,4,6,1,270,2,0,2,0,6930,2700,467,523,424,270,857,566,29,7,638,347,68,11,23,0.3896,0.0674,0.543,92,0,0,0,29,148,156,34,304,763,315,111,63
91325985,0,Harshith revuru,59748,144897,0,-85149,9,12,12,12,12,12,2,3,3,3,3,3,234,381,7822,22430,43295,59748,38,0,0,40,5,14,0,0,40,4,0,7,7,83,0,0,3,12,8155,5149,1119,493,182,83,288,295,46,7,130,330,5,14,14,0.6314,0.1372,0.2314,60,0,0,120,21,0,167,125,109,602,73,31,195
91325985,1,Tianfang Li,144897,59748,1,85149,1,8,11,14,12,10,1,2,3,3,3,3,1716,15350,17557,62332,115494,144897,108,0,0,42,24,40,0,0,42,12,0,8,6,174,0,0,3,10,6633,2915,1033,920,354,174,307,300,27,84,293,145,53,14,14,0.4395,0.1557,0.4048,290,0,0,295,144,0,213,148,209,1299,163,22,165
91337981,0,Harshith revuru,55713,69308,0,-13595,9,12,12,12,12,12,2,3,3,3,3,3,301,265,7296,13601,34014,55713,44,0,0,37,6,14,0,0,37,4,0,7,6,87,0,0,3,12,8149,4882,1379,491,198,87,282,285,45,8,145,309,11,13,14,0.5991,0.1692,0.2317,71,0,0,130,30,0,159,136,124,650,83,35,189
91337981,1,MarvelousXun,69308,55713,1,13595,7,12,12,12,12,8,1,2,3,3,3,3,50,1994,8876,19527,50269,69308,20,0,0,60,12,13,0,0,31,9,0,8,6,92,0,0,3,8,7501,3855,537,861,355,92,510,378,28,94,378,247,135,17,14,0.5139,0.0716,0.4145,166,0,0,125,48,0,195,125,181,840,260,32,166
91345890,0,Harshith revuru,79338,48779,1,30559,9,12,12,12,12,12,2,3,3,3,3,3,270,210,7512,24222,51783,79338,39,0,0,37,5,14,0,0,37,4,0,7,7,81,0,0,3,12,8158,4946,1236,473,186,81,308,324,46,7,115,400,8,14,14,0.6063,0.1515,0.2422,56,0,0,128,22,0,175,155,94,630,76,31,218
91345890,1,MoongladeAI,48779,79338,0,-30559,7,7,9,9,10,7,1,1,1,1,1,1,1001,852,5437,13542,36545,48779,8,0,0,4,13,5,0,0,4,7,0,2,7,25,0,12,1,7,6148,2111,2977,252,60,25,121,102,4,16,113,230,118,9,10,0.3434,0.4842,0.1724,2445,0,0,31,78,0,0,106,89,2749,511,19,294
91399601,0,Harshith revuru,66699,64485,1,2214,4,8,12,12,12,12,2,2,3,3,3,3,378,2173,11814,23932,50869,66699,77,15,4,46,13,31,7,4,44,12,0,13,1,155,0,0,3,12,6828,3938,582,804,334,155,238,238,50,80,197,177,6,14,15,0.5767,0.0852,0.338,136,28,8,236,78,0,195,34,105,820,132,89,159
91399601,1,Harshith revuru,64485,66699,0,-2214,4,8,12,12,12,12,2,2,3,3,3,3,378,2139,11529,24248,49845,64485,85,15,4,41,16,36,7,4,40,12,0,13,2,161,0,0,3,12,6828,3919,621,777,333,161,247,248,48,68,193,177,6,15,15,0.574,0.0909,0.3351,140,28,16,208,91,0,188,44,114,829,133,90,157
91400144,0,Harshith revuru,72137,11600,1,60537,4,8,14,14,14,14,2,2,4,4,4,4,373,1472,8364,11180,43883,72137,98,33,6,41,17,48,11,6,41,12,1,6,11,195,0,0,4,14,7579,4328,724,856,353,195,275,274,51,72,214,195,5,18,19,0.5711,0.0955,0.3334,114,62,8,187,94,0,123,132,121,841,123,79,170
91400144,1,Nishanth Rajan,11600,72137,0,-60537,4,4,6,6,6,6,2,2,3,4,4,4,883,294,2344,1672,8194,11600,131,98,0,7,35,7,4,0,5,8,0,4,1,271,3,6,4,6,3659,2349,349,448,112,271,28,29,22,0,0,25,8,10,8,0.642,0.0954,0.2626,586,60,0,17,78,0,19,0,0,760,320,109,267
91401038,0,jazivxt,36914,56423,0,-19509,7,7,7,7,7,0,1,1,1,1,1,1,292,5442,18128,29287,33266,36914,26,18,0,0,14,8,5,0,0,10,1,3,3,58,0,0,1,0,5274,3569,597,247,106,58,178,190,21,0,180,114,0,7,7,0.6767,0.1132,0.2101,2321,2316,2300,2300,2372,2349,2392,2376,2473,21199,308,43,146
91401038,1,Harshith revuru,56423,36914,1,19509,4,4,12,14,14,14,2,2,4,4,4,4,409,805,7330,13423,37141,56423,106,20,6,50,14,40,9,6,50,12,0,15,1,196,0,0,4,14,7453,4195,661,885,387,196,271,271,58,78,195,208,15,16,17,0.5629,0.0887,0.3485,159,34,15,205,83,0,217,34,100,847,118,102,164
91401925,0,Ramana Prabhu Sana,36388,42390,0,-6002,9,9,9,9,9,0,1,1,1,1,1,1,284,3659,19163,34774,36811,36388,0,0,0,0,0,0,0,0,0,0,0,10,8,0,-1,0,1,0,6602,3099,1633,0,135,0,393,415,0,0,325,351,30,203,18,0.4694,0.2473,0.2832,27,0,0,0,0,0,268,201,325,821,83,0,252
91401925,1,Harshith revuru,42390,36388,1,6002,4,4,14,14,14,14,1,2,4,4,4,4,997,886,7586,12582,25367,42390,95,12,6,44,26,42,6,6,44,14,0,17,1,183,0,0,4,14,7317,4278,493,817,326,183,332,331,51,47,170,239,14,18,18,0.5847,0.0674,0.348,100,22,7,96,151,0,288,34,112,810,105,94,212
91402818,0,Harshith revuru,61494,23532,1,37962,4,8,12,12,12,12,2,2,3,3,3,3,402,1701,10511,14541,37834,61494,81,40,4,36,12,35,12,4,36,12,0,2,14,173,0,0,3,12,6929,4018,694,731,311,173,244,240,52,55,203,169,6,16,17,0.5799,0.1002,0.32,104,70,16,180,72,0,60,162,132,796,116,92,159
91402818,1,Mark Calvert,23532,61494,0,-37962,4,4,8,8,8,8,1,1,3,3,3,3,251,852,12273,14741,17257,23532,50,6,8,39,24,17,6,6,32,13,2,7,0,127,0,0,3,8,5118,2814,535,548,349,127,191,185,25,60,143,112,10,10,9,0.5498,0.1045,0.3456,45,12,103,405,114,170,449,0,127,1425,156,73,17
91403711,0,Harshith revuru,74255,86877,0,-12622,4,8,12,12,12,12,2,2,3,3,3,3,264,866,9586,29532,57217,74255,78,6,4,28,28,33,5,4,27,16,0,15,4,144,0,0,3,12,6822,3857,550,705,305,144,343,343,31,44,256,194,12,19,19,0.5654,0.0806,0.354,102,12,13,101,164,0,275,52,195,914,123,78,197
91403711,1,dlutwzh,86877,74255,1,12622,9,10,10,10,10,0,1,3,3,3,3,3,75,14782,14574,38057,71876,86877,17,0,0,34,11,9,0,0,26,9,0,8,6,62,0,0,3,0,7091,3314,967,779,318,62,407,329,16,83,524,227,34,15,16,0.4674,0.1364,0.3963,11,0,0,175,45,0,213,113,192,749,114,21,28
91404633,0,Harshith revuru,91758,23444,1,68314,4,8,12,12,12,12,2,2,3,3,3,3,349,1003,8342,29364,65453,91758,97,13,2,32,13,38,5,2,32,12,0,15,3,157,0,0,3,12,6862,3811,613,676,320,157,341,339,39,44,301,169,14,18,20,0.5554,0.0893,0.3553,145,24,6,145,75,0,285,57,237,974,129,84,196
91404633,1,Jun_value,23444,91758,0,-68314,8,8,8,8,8,8,1,4,4,4,4,4,416,4126,10517,12665,22139,23444,0,0,20,72,24,0,0,17,57,12,0,0,0,116,0,-1,4,8,6142,2789,1371,1443,325,116,0,0,80,0,0,0,18,0,0,0.4541,0.2232,0.3227,0,0,68,236,144,0,0,0,0,448,42,22,0
91405532,0,Farm-ops,66417,77251,0,-10834,4,12,12,12,12,10,1,3,4,4,4,4,497,1065,22019,34810,47271,66417,121,126,0,19,24,39,38,0,18,21,2,4,5,290,0,0,4,10,7004,3112,1122,980,331,290,265,270,77,96,268,119,51,11,12,0.4443,0.1602,0.3955,278,247,0,59,109,72,123,88,167,1143,193,213,48
91405532,1,Harshith revuru,77251,66417,1,10834,4,4,12,12,12,12,2,2,3,3,3,3,404,1052,6845,18617,55659,77251,75,11,0,44,17,35,5,0,44,12,0,15,1,147,0,0,3,12,6750,3802,626,734,328,147,290,290,38,57,212,188,6,16,16,0.5633,0.0927,0.344,103,22,0,191,92,0,250,34,144,836,108,80,171
91406434,0,Harshith revuru,66746,104502,0,-37756,4,4,12,12,12,12,2,2,3,3,3,3,374,1102,11007,24921,46734,66746,95,21,4,46,18,40,6,4,46,12,0,2,3,184,0,0,3,12,6715,3887,901,887,322,184,102,102,56,58,90,107,7,5,7,0.5789,0.1342,0.287,163,42,9,210,108,0,60,45,29,666,96,102,79
91406434,1,The Devil's World 678,104502,66746,1,37756,7,12,12,12,12,9,1,3,3,3,3,3,448,2921,18146,35471,76670,104502,34,0,0,44,21,11,0,0,40,11,0,8,6,99,0,0,3,9,7237,4000,473,791,302,99,311,324,34,90,319,367,92,21,14,0.5527,0.0654,0.3819,853,10,0,304,123,12,239,192,275,2008,378,51,324
91407358,0,Harshith revuru,67847,39956,1,27891,4,8,12,12,12,12,2,2,3,3,3,3,371,921,3872,24134,48969,67847,92,29,3,30,15,40,12,3,30,12,0,2,15,169,0,0,3,12,6653,3818,500,693,305,169,307,310,36,47,251,172,11,17,17,0.5739,0.0752,0.351,124,54,20,124,89,0,60,247,185,903,133,99,198
91407358,1,Sparsh389,39956,67847,0,-27891,6,10,14,14,14,6,1,2,4,4,4,4,822,2997,8719,27104,31894,39956,34,13,0,27,16,13,7,0,27,14,0,10,8,90,0,0,4,6,7629,4576,515,829,293,90,340,346,1,69,333,155,46,18,18,0.5998,0.0675,0.3327,265,39,0,139,96,0,332,224,220,1315,245,42,43
91408279,0,Veeranuch Leelalai,130180,64994,1,65186,6,11,12,12,12,12,1,3,3,3,3,3,439,1007,22740,60871,100088,130180,78,0,0,44,14,26,0,0,43,14,0,8,6,136,1,0,3,12,7550,4068,1055,712,350,136,316,301,23,101,307,95,44,28,14,0.5388,0.1397,0.3215,214,0,0,279,82,0,181,159,218,1133,154,30,28
91408279,1,Harshith revuru,64994,130180,0,-65186,4,4,12,12,12,12,1,2,3,3,3,3,1010,827,14775,24004,47752,64994,59,6,3,38,15,23,5,3,38,12,0,15,4,121,0,0,3,12,6664,3799,526,628,307,121,342,340,32,56,247,212,13,19,22,0.5701,0.0789,0.351,82,12,10,150,78,0,258,62,173,825,107,63,212
91409179,0,Harshith revuru,105563,41561,1,64002,4,8,14,14,14,14,1,2,4,4,4,4,972,425,9745,27209,66191,105563,78,11,6,49,19,26,5,6,49,12,0,17,2,163,0,0,4,14,7472,4339,536,774,345,163,366,367,43,56,259,179,7,19,19,0.5807,0.0717,0.3476,100,16,14,143,95,0,324,39,179,910,109,92,223
91409179,1,Bushel Seed,41561,105563,0,-64002,0,7,7,10,10,10,1,2,2,3,3,3,98,30,2709,2979,15336,41561,88,0,7,14,34,34,0,7,14,20,0,7,6,143,0,0,3,10,5223,2718,535,787,173,143,154,156,14,11,142,216,145,15,14,0.5204,0.1024,0.3772,479,0,27,38,109,0,62,69,133,917,99,65,102
91410091,0,Harshith revuru,75997,104309,0,-28312,4,8,12,12,12,12,2,2,3,3,3,3,370,1016,6103,26398,60832,75997,59,11,4,44,12,22,5,4,44,12,0,15,4,130,0,0,3,12,6788,3906,490,689,313,130,335,337,52,65,238,180,13,19,21,0.5754,0.0722,0.3524,94,20,8,197,71,0,269,54,155,868,119,71,208
91410091,1,Lemmes Yad,104309,75997,1,28312,5,7,11,11,11,11,1,2,2,2,2,2,3,7864,18441,49081,86876,104309,0,0,0,35,18,0,0,0,33,18,0,11,6,53,0,0,2,11,6607,3036,998,726,225,53,334,336,21,91,351,347,55,17,17,0.4595,0.1511,0.3894,897,0,0,228,107,0,272,139,234,1877,217,13,173
91411024,0,Harshith revuru,25693,51003,0,-25310,4,8,12,12,12,12,2,2,3,3,3,3,364,1570,9784,13726,21172,25693,121,57,4,26,17,49,30,4,26,12,0,9,1,225,0,0,3,12,6929,3876,922,838,335,225,175,176,31,45,160,119,5,10,12,0.5594,0.1331,0.3075,208,114,29,115,88,0,132,34,104,824,128,122,122
91411024,1,Anaconda,51003,25693,1,25310,8,12,12,12,12,12,1,2,3,3,3,3,523,3288,24839,35636,45872,51003,62,0,0,25,17,16,0,0,23,14,1,8,6,104,0,0,3,12,7768,4631,785,553,230,104,319,307,46,53,325,173,0,227,15,0.5962,0.1011,0.3028,187,0,0,157,101,54,178,142,273,1092,285,55,487
91411930,0,Leonid Zaporozhets,80086,54318,1,25768,8,8,12,12,12,12,1,3,3,3,3,3,198,5618,13633,29610,55472,80086,13,0,0,26,22,4,0,0,26,16,0,12,7,61,0,0,3,12,7861,4307,1454,447,169,61,370,322,18,30,345,114,186,19,19,0.5479,0.185,0.2671,18,0,0,157,132,0,253,135,310,1005,209,47,21
91411930,1,Harshith revuru,54318,80086,0,-25768,4,8,12,12,12,12,2,2,3,3,3,3,368,1714,3647,14145,41216,54318,75,15,4,40,14,30,5,4,40,12,2,14,1,148,0,0,3,12,6793,3891,625,728,315,148,272,273,43,59,186,210,8,17,18,0.5728,0.092,0.3352,132,26,7,179,81,10,213,33,112,793,126,74,174
91411961,0,Balram Gupta,57459,30818,1,26641,8,12,12,12,12,0,2,3,3,3,3,3,63,4861,23253,37043,48250,57459,70,0,0,46,25,26,0,0,42,12,3,7,5,141,0,0,3,0,7422,4149,323,988,369,141,320,282,17,72,318,168,245,15,15,0.559,0.0435,0.3975,250,0,0,198,126,117,160,115,280,1246,367,73,214
91411961,1,Harshith revuru,30818,57459,0,-26641,4,8,12,12,12,12,1,2,3,3,3,3,963,670,12997,23901,26502,30818,79,16,3,37,12,38,5,3,37,12,0,15,4,147,0,0,3,12,6780,3817,558,634,299,147,351,350,39,44,283,211,7,19,21,0.563,0.0823,0.3547,87,28,19,107,72,0,279,59,215,866,119,83,212
91412881,0,Harshith revuru,77111,80132,0,-3021,4,8,12,12,12,12,2,2,3,3,3,3,374,732,5981,29541,60006,77111,67,11,4,43,12,23,6,4,43,12,0,15,1,137,0,0,3,12,6876,4053,512,682,311,137,314,316,33,56,239,181,10,16,16,0.5894,0.0745,0.3361,119,22,7,171,68,0,282,34,167,870,133,83,188
91412881,1,Loshtradz,80132,77111,1,3021,4,12,12,12,14,12,1,2,3,3,3,3,479,12997,15169,30313,54997,80132,42,0,0,32,24,22,0,0,29,12,0,8,6,98,0,0,3,12,7692,4681,839,661,282,98,241,254,16,44,260,206,81,15,14,0.6086,0.1091,0.2824,487,0,0,172,131,0,161,131,220,1302,180,31,46
91413796,0,Harshith revuru,60849,89796,0,-28947,4,8,12,12,12,12,1,2,3,3,3,3,956,415,7086,22702,47465,60849,50,10,4,41,14,14,5,4,41,12,0,15,4,119,0,0,3,12,6607,3758,525,626,299,119,350,351,32,53,230,217,7,19,21,0.5688,0.0795,0.3517,70,18,6,152,72,0,280,57,159,814,116,62,213
91413796,1,Gmmastermind,89796,60849,1,28947,6,8,9,9,9,9,1,2,3,3,3,3,822,3445,20459,46838,76500,89796,25,0,0,43,21,7,0,0,39,12,0,7,6,89,0,0,3,9,6070,2319,606,827,326,89,570,354,46,0,465,347,89,14,18,0.382,0.0998,0.5181,61,0,0,95,93,0,185,153,279,866,171,23,54
91414714,0,Harshith revuru,114917,86235,1,28682,4,8,12,12,12,12,2,2,3,3,3,3,271,859,11891,29522,77954,114917,77,5,2,40,13,24,5,2,40,12,0,15,1,137,0,0,3,12,6702,3802,604,690,317,137,306,304,44,64,216,179,7,16,16,0.5673,0.0901,0.3426,128,10,1,177,78,0,266,33,138,831,106,75,190
91414714,1,shi_koyo,86235,114917,0,-28682,8,8,10,12,12,12,1,2,3,3,3,3,319,1483,9687,26698,57744,86235,39,0,0,45,27,15,0,0,40,15,0,8,8,111,0,0,3,12,7371,4161,706,803,252,111,312,338,48,60,296,191,60,16,17,0.5645,0.0958,0.3397,90,0,0,130,66,0,200,174,234,894,140,36,17
91415623,0,Jose Alejandro Rivera Jaramillo,74101,111678,0,-37577,6,10,11,11,11,9,1,3,3,3,3,3,266,1677,18478,41314,58406,74101,181,34,1,9,28,42,21,0,9,20,11,2,2,253,0,0,3,9,6923,3399,678,937,488,253,338,285,9,0,288,118,96,16,18,0.491,0.0979,0.4111,1357,54,0,34,129,323,63,68,279,2307,441,179,263
91415623,1,Harshith revuru,111678,74101,1,37577,4,4,12,12,12,12,1,2,3,3,3,3,970,443,12640,26366,69760,111678,53,6,3,42,15,19,5,3,42,12,0,15,3,119,0,0,3,12,6664,3865,513,648,311,119,336,332,32,51,220,189,9,18,21,0.58,0.077,0.343,70,12,10,164,83,0,276,45,152,812,92,57,209
91416524,0,payoon,71654,87044,0,-15390,9,11,13,13,13,13,1,2,3,3,3,3,451,753,3498,33443,55388,71654,37,18,0,31,21,10,4,0,22,14,0,11,8,107,0,0,3,13,8676,5456,720,588,270,107,343,360,35,63,351,209,136,19,19,0.6289,0.083,0.2882,1052,44,0,168,108,0,231,164,284,2051,303,55,120
91416524,1,Harshith revuru,87044,71654,1,15390,4,8,12,12,12,12,2,2,3,3,3,3,317,716,10585,31613,68708,87044,74,6,4,41,13,30,5,4,41,12,0,15,1,138,0,0,3,12,6872,3972,574,690,313,138,317,317,38,53,236,189,3,16,16,0.578,0.0835,0.3385,109,12,7,171,72,0,282,34,175,862,104,76,190
91417422,0,Harshith revuru,76007,62842,1,13165,4,8,12,12,12,12,2,2,3,3,3,3,414,1102,10399,31961,60059,76007,74,10,2,46,13,29,5,2,46,12,0,1,15,145,0,0,3,12,6914,4033,533,730,311,145,299,299,39,58,226,203,6,16,16,0.5833,0.0771,0.3396,109,20,4,193,78,0,36,282,152,874,115,79,180
91417422,1,Henfry De Los Santos,62842,76007,0,-13165,10,10,10,10,10,8,1,2,3,3,3,3,106,10442,23929,42267,53937,62842,66,13,0,4,32,17,7,0,4,25,0,3,7,115,0,0,3,8,7265,4333,757,656,203,115,252,253,2,0,215,213,246,10,10,0.5964,0.1042,0.2994,70,26,0,15,159,0,101,192,211,774,234,100,179
91418325,0,Harshith revuru,98824,83856,1,14968,4,8,12,12,12,12,2,2,3,3,3,3,273,892,11916,29668,69995,98824,77,6,3,44,12,30,5,3,44,12,0,15,1,142,0,0,3,12,6878,3956,567,697,321,142,318,317,43,56,229,188,12,16,16,0.5752,0.0824,0.3424,123,12,7,169,68,0,288,34,158,859,107,76,201
91418325,1,Aftxb,83856,98824,0,-14968,3,8,13,13,13,10,1,2,3,3,3,3,302,5831,15465,34906,61331,83856,24,0,0,42,23,7,0,0,42,12,0,8,6,89,0,0,3,10,7412,4973,152,747,303,89,288,289,29,32,282,160,37,17,14,0.6709,0.0205,0.3086,57,0,0,176,125,0,169,125,235,887,133,44,191
91419173,0,Harshith revuru,68860,41546,1,27314,4,8,12,12,12,12,2,2,3,3,3,3,374,1763,13274,25527,48520,68860,109,25,4,46,17,44,10,4,46,12,0,2,1,201,0,0,3,12,6943,4020,999,936,351,201,83,83,52,42,80,84,6,3,3,0.579,0.1439,0.2771,210,50,16,216,90,0,60,34,33,709,98,108,69
91419173,1,Matthew Huang,41546,68860,0,-27314,9,9,9,9,9,0,1,1,1,1,1,1,98,9343,24003,33234,36651,41546,43,1,0,0,14,12,1,0,0,7,0,6,6,58,0,0,1,0,6521,4298,674,243,152,58,281,247,0,43,273,82,0,158,12,0.6591,0.1034,0.2375,139,2,0,0,84,0,162,111,230,728,148,31,116
91419222,0,Harshith revuru,58319,61043,0,-2724,4,4,14,14,14,14,1,2,4,4,4,4,986,630,9785,11377,35654,58319,103,24,6,27,19,47,16,6,27,12,0,8,16,179,0,0,4,14,7301,4101,567,665,315,179,413,413,44,34,279,232,11,24,24,0.5617,0.0777,0.3606,123,36,22,79,76,0,192,215,221,964,132,103,234
91419222,1,Ryan Hancock,61043,58319,1,2724,4,9,12,12,12,0,1,2,3,3,3,3,38,2657,13440,32126,47017,61043,49,93,0,6,46,10,43,0,6,44,0,6,4,194,0,0,3,0,6712,3480,499,1134,275,194,249,249,17,48,239,223,82,10,13,0.5185,0.0743,0.4072,391,247,0,18,164,0,183,102,185,1290,222,131,183
91420135,0,Harshith revuru,38967,42690,0,-3723,4,8,12,12,12,12,2,2,3,3,3,3,360,933,10500,24275,35506,38967,120,50,4,17,17,54,18,4,17,12,0,15,1,208,0,0,3,12,6914,3938,523,734,335,208,306,305,39,38,246,202,8,16,16,0.5696,0.0756,0.3548,154,86,23,91,94,0,263,34,191,936,147,113,183
91420135,1,Yang Zong-Yu phD,42690,38967,1,3723,3,10,10,10,10,3,1,2,2,2,2,2,1091,409,17192,33360,41614,42690,119,0,0,18,23,31,0,0,17,12,0,9,3,160,0,0,2,3,6398,3823,371,746,177,160,271,273,66,104,257,126,0,12,12,0.5975,0.058,0.3445,3202,0,0,52,126,0,183,101,139,3803,649,118,534
91421043,0,Harshith revuru,87340,93926,0,-6586,4,8,12,12,12,12,2,2,3,3,3,3,424,1151,10182,29495,65531,87340,58,10,4,43,14,21,5,4,43,12,0,15,2,129,0,0,3,12,6698,3904,451,683,304,129,313,312,39,66,248,204,10,17,18,0.5829,0.0673,0.3498,90,20,7,181,79,0,278,38,167,860,112,71,194
91421043,1,ManasviSharma,93926,87340,1,6586,9,7,10,10,10,0,1,3,3,3,3,3,579,213,25695,43814,78114,93926,82,0,0,45,12,20,0,0,44,12,0,5,1,139,0,0,3,0,6792,4149,389,1061,323,139,165,166,42,40,159,70,71,6,12,0.6109,0.0573,0.3319,317,0,0,235,72,0,163,33,141,961,160,86,68
91421140,0,Andrey Aristov,96568,110079,0,-13511,4,8,12,12,12,9,1,2,3,3,3,3,221,2554,17456,37921,69454,96568,122,3,0,35,27,33,3,0,31,19,0,8,5,187,0,0,3,9,6597,3760,61,1216,297,187,265,248,36,5,275,201,14,18,14,0.57,0.0092,0.4208,143,0,0,115,90,0,167,115,257,887,107,92,104
91421140,1,Harshith revuru,110079,96568,1,13511,4,8,12,12,12,12,2,2,3,3,3,3,369,910,7761,31007,75434,110079,58,10,4,44,12,19,5,4,44,12,0,2,15,128,0,0,3,12,6867,3969,572,700,307,128,315,315,36,62,238,185,6,17,17,0.578,0.0833,0.3387,109,20,6,182,72,0,60,260,158,867,117,74,188
